194886	6303	8332	1.32	0	21	6303	213316	33.84	0	69	4.32725977932224
195837	8246	20876	2.53	0	41	8246	277465	33.65	0	64	3.38053726036412
195922	14950	46786	3.13	0	71	14950	588766	39.38	0	91	3.30036859452968
196247	9093	21860	2.4	0	78	9093	294963	32.44	0	91	3.4038075541695
196476	5796	3953	0.68	0	12	5796	173772	29.98	0	60	5.10946187225827
196594	5635	16978	3.01	0	85	5635	213433	37.88	0	129	3.30074098426943
197774	6901	6210	0.9	0	17	6901	223980	32.46	0	67	4.81973423377904
197841	6195	11531	1.86	0	53	6195	225823	36.45	0	166	3.93968433366702
197910	5108	47758	9.35	0	72	5108	204285	39.99	0	90	1.74374105659588
197942	5181	48320	9.33	0	117	5181	222580	42.96	0	157	1.8501850526944
197945	11892	63729	5.36	0	145	11892	490080	41.21	0	268	2.58982960338347
197988	7104	105959	14.92	0	82	7104	275351	38.76	0	151	1.02446108072059
198136	5079	52220	10.28	0	62	5079	226559	44.61	0	113	1.76466692914044
198138	7830	12149	1.55	0	41	7830	266235	34	0	105	4.10233467131157
198575	5505	19565	3.55	0	23	5505	208528	37.88	0	93	3.06268544663709
198723	5044	6677	1.32	0	32	5044	190398	37.75	0	89	4.4850068553021
198743	6235	15958	2.56	0	29	6235	230174	36.92	0	102	3.49732688320652
198845	8621	49778	5.77	0	119	8621	272522	31.61	0	76	2.10087785681976
198893	13262	15491	1.17	0	26	13262	415565	31.34	0	81	4.39056479044992
198938	6138	16067	2.62	0	56	6138	211745	34.5	0	68	3.36609769057619
198995	7424	5399	0.73	0	65	7424	253233	34.11	0	145	5.19329452629413
199021	15900	39145	2.46	0	93	15900	529110	33.28	0	135	3.4050652583626
199040	12269	73545	5.99	0	97	12269	546462	44.54	0	171	2.54161369555975
201552	9738	44052	4.52	0	121	9738	336423	34.55	0	106	2.58143107842118
207139	6809	16118	2.37	0	43	6809	228806	33.6	0	100	3.47264231432861
207421	7864	20544	2.61	0	95	7864	244888	31.14	0	184	3.2237872780699
208420	12393	67231	5.42	0	110	12393	453551	36.6	0	143	2.40261893737828
208470	14941	98291	6.58	0	107	14941	620259	41.51	0	224	2.30443948842911
208471	6697	14393	2.15	0	63	6697	269928	40.31	0	129	3.87586926382237
208599	5828	41042	7.04	0	65	5828	201536	34.58	0	99	1.94343058056573
208636	7471	1312	0.18	0	9	7471	263090	35.21	0	66	7.25898455598157
208773	8257	66244	8.02	0	63	8257	303574	36.77	0	151	1.84399508030912
208775	7496	130894	17.46	0	183	7496	432724	57.73	0	279	1.37240771193909
209227	5191	75371	14.52	0	219	5191	268868	51.8	0	351	1.48205069013891
209246	5559	14472	2.6	0	38	5559	192357	34.6	0	117	3.38132855505638
209251	6252	51953	8.31	0	53	6252	240493	38.47	0	122	1.85795349308702
209279	7899	20410	2.58	0	51	7899	257701	32.62	0	95	3.30745385684938
209282	6543	113117	17.29	0	330	6543	351466	53.72	0	509	1.28266148134591
209291	6783	140620	20.73	0	248	6783	361790	53.34	0	361	1.01063775400226
209322	8230	75247	9.14	0	83	8230	356211	43.28	0	132	1.89057447432949
209329	6483	41548	6.41	0	51	6483	286706	44.22	0	195	2.43344280875823
209338	5256	9660	1.84	0	25	5256	216683	41.23	0	100	4.1330568353918
209349	6556	50556	7.71	0	85	6556	277412	42.31	0	198	2.10333596600206
209357	6562	21378	3.26	0	45	6562	228083	34.76	0	88	3.06162425814407
209358	5641	24993	4.43	0	33	5641	191338	33.92	0	102	2.58389761156893
209364	5091	23474	4.61	0	72	5091	205492	40.36	0	147	2.77722756423777
209376	5523	54382	9.85	0	117	5523	241413	43.71	0	145	1.79690779400268
209426	12135	65023	5.36	0	57	12135	474756	39.12	0	135	2.51474151005521
209441	10127	172927	17.08	0	111	10127	482038	47.6	0	172	1.12579364413556
209450	6653	2134	0.32	0	8	6653	227915	34.26	0	59	6.38944948164475
209551	5999	121382	20.23	0	126	5999	317202	52.88	0	254	1.03336590251016
209616	6370	13418	2.11	0	37	6370	208892	32.79	0	75	3.60508104324662
209646	5520	3654	0.66	0	26	5520	166649	30.19	0	58	5.16260096771592
209653	5416	44282	8.18	0	61	5416	200885	37.09	0	102	1.82799756512201
209663	9067	90480	9.98	0	122	9067	411739	45.41	0	211	1.83303836164782
209665	13714	94085	6.86	0	198	13714	587120	42.81	0	182	2.28880739958485
209667	7402	9810	1.33	0	52	7402	253534	34.25	0	92	4.33374588279481
209700	9854	36377	3.69	0	76	9854	352070	35.73	0	122	2.92258323808562
209709	8260	24839	3.01	0	79	8260	301467	36.5	0	135	3.24720111745579
209715	5465	103685	18.97	0	220	5465	329035	60.21	0	322	1.31342348423304
209761	11446	151225	13.21	0	178	11446	548906	47.96	0	238	1.50734123772814
209797	7157	15062	2.1	0	33	7157	233592	32.64	0	81	3.60531986986612
209805	10494	4999	0.48	0	31	10494	324225	30.9	0	71	5.65556866763133
209857	12128	49935	4.12	0	126	12128	464240	38.28	0	190	2.86301463286355
209859	7007	49708	7.09	0	47	7007	275823	39.36	0	95	2.12001273366047
209863	6092	17343	2.85	0	38	6092	179605	29.48	0	62	3.01784274560371
209882	11435	12867	1.13	0	22	11435	377561	33.02	0	113	4.51608548805882
209914	6885	53306	7.74	0	83	6885	298212	43.31	0	154	2.1314347464839
209924	7440	103792	13.95	0	146	7440	387270	52.05	0	293	1.54677308703098
209955	13685	21214	1.55	0	56	13685	503451	36.79	0	127	4.21611360125948
209957	6872	10051	1.46	0	34	6872	209674	30.51	0	71	4.03238195125939
209986	16220	61434	3.79	0	45	16220	546022	33.66	0	101	2.7979054687196
209992	8462	83990	9.93	0	124	8462	349557	41.31	0	160	1.70376548288849
210009	6625	112548	16.99	0	204	6625	375757	56.72	0	333	1.38631172561604
210013	5692	8150	1.43	0	17	5692	189097	33.22	0	77	4.18510506674473
210031	6576	44138	6.71	0	66	6576	241499	36.72	0	155	2.09932143277437
210033	5127	15697	3.06	0	48	5127	202865	39.57	0	69	3.3399435528408
210053	5020	34753	6.92	0	133	5020	239507	47.71	0	196	2.43258778890833
210083	6276	40085	6.39	0	70	6276	260937	41.58	0	133	2.34914196747212
210084	5106	72289	14.16	0	160	5106	236506	46.32	0	248	1.35695403346699
210093	8945	68307	7.64	0	90	8945	487120	54.46	0	305	2.48069248456879
210165	9457	56734	6	0	89	9457	364094	38.5	0	149	2.32896408553449
210170	6328	30693	4.85	0	67	6328	241891	38.23	0	127	2.62578859332091
210190	12328	107255	8.7	0	101	12328	537617	43.61	0	232	1.97271172990626
210200	6420	48317	7.53	0	83	6420	246457	38.39	0	136	1.99714883573577
210201	5406	71797	13.28	0	111	5406	276871	51.22	0	161	1.59459215181129
210240	8058	64335	7.98	0	106	8058	400313	49.68	0	172	2.28534456755888
210266	8024	22559	2.81	0	53	8024	291443	36.32	0	104	3.33926221263074
210277	7614	12128	1.59	0	46	7614	255099	33.5	0	121	4.04420247050889
210282	8688	63074	7.26	0	114	8688	306056	35.23	0	193	1.92590306705996
210321	7024	11374	1.62	0	37	7024	254418	36.22	0	98	4.12986087362629
210332	8432	50008	5.93	0	123	8432	355673	42.18	0	170	2.47759513080843
210346	8242	22241	2.7	0	78	8242	300941	36.51	0	92	3.4044004019448
210359	5894	79943	13.56	0	178	5894	298081	50.57	0	149	1.54606464555169
210384	9464	6330	0.67	0	26	9464	341240	36.06	0	75	5.39723453653532
210393	5158	11495	2.23	0	23	5158	173031	33.55	0	114	3.55833719672799
210415	8761	9055	1.03	0	67	8761	270133	30.83	0	83	4.5507586924847
210433	9063	10816	1.19	0	23	9063	322639	35.6	0	96	4.54998380810656
210437	5660	51908	9.17	0	71	5660	311024	54.95	0	256	2.23026588780229
210453	5621	8787	1.56	0	17	5621	185280	32.96	0	71	4.04823835388172
210470	6677	47572	7.12	0	65	6677	292752	43.84	0	209	2.26943869755488
210474	7648	20346	2.66	0	37	7648	278099	36.36	0	92	3.41999409425366
210485	5411	2889	0.53	0	29	5411	185004	34.19	0	71	5.65857829843094
210496	6217	45086	7.25	0	188	6217	246283	39.61	0	267	2.09695184656307
210503	11119	15193	1.37	0	33	11119	357661	32.17	0	96	4.20060818325296
210505	7268	94943	13.06	0	307	7268	368894	50.76	0	483	1.60567721785542
210541	5497	59608	10.84	0	67	5497	207276	37.71	0	92	1.44572243934854
210542	5829	16379	2.81	0	71	5829	195235	33.49	0	126	3.22222838604654
210550	6345	56282	8.87	0	266	6345	264413	41.67	0	362	1.87914313596223
210557	6072	32446	5.34	0	148	6072	251880	41.48	0	204	2.60464429268642
210566	5487	9010	1.64	0	23	5487	172684	31.47	0	75	3.90934950424109
210598	5915	71713	12.12	0	114	5915	266047	44.98	0	201	1.53903400786561
210603	10567	80108	7.58	0	91	10567	439119	41.56	0	131	2.10206594629387
210612	10133	37522	3.7	0	72	10133	383676	37.86	0	135	3.00221728074814
210645	5577	39305	7.05	0	54	5577	206575	37.04	0	109	2.04052898153483
210647	10690	238575	22.32	0	173	10690	686083	64.18	0	327	1.17092680801337
210704	5058	26668	5.27	0	70	5058	207945	41.11	0	140	2.61075455048747
210708	8809	26268	2.98	0	66	8809	307105	34.86	0	116	3.19532837922427
210717	5569	8426	1.51	0	27	5569	162412	29.16	0	63	3.9185103105626
210719	7448	40032	5.37	0	62	7448	291354	39.12	0	143	2.51205242252757
210729	7326	30049	4.1	0	45	7326	226175	30.87	0	70	2.55964971367043
210733	5748	109021	18.97	0	122	5748	312638	54.39	0	220	1.16676179261459
210766	6889	88893	12.9	0	130	6889	322720	46.85	0	248	1.50781802779668
210796	8460	32492	3.84	0	63	8460	325725	38.5	0	126	2.97282027530922
210824	8754	14701	1.68	0	51	8754	313153	35.77	0	78	4.05935702577721
210856	12026	47698	3.97	0	75	12026	461556	38.38	0	132	2.92028384461317
210883	6681	22304	3.34	0	87	6681	238097	35.64	0	116	3.06271737460862
210892	6306	17294	2.74	0	50	6306	228711	36.27	0	156	3.3736689925705
210897	5439	16894	3.11	0	70	5439	202942	37.31	0	75	3.23171592024692
210900	5964	18507	3.1	0	29	5964	251231	42.12	0	131	3.41130536131223
210912	5702	20061	3.52	0	36	5702	197072	34.56	0	77	2.94259592908692
210918	6030	44277	7.34	0	54	6030	236486	39.22	0	141	2.06487761290968
210928	8888	13302	1.5	0	40	8888	283063	31.85	0	93	4.05539901220853
210929	6832	113766	16.65	0	147	6832	330136	48.32	0	190	1.1842383229272
210943	5545	95130	17.16	0	85	5545	293658	52.96	0	179	1.27299361486842
210951	6667	16817	2.52	0	72	6667	242664	36.4	0	149	3.49958285714689
210956	6161	165337	26.84	0	166	6161	477691	77.53	0	297	1.17751003894435
210964	5350	39103	7.31	0	61	5350	239811	44.82	0	117	2.2633393831187
211020	14403	262717	18.24	0	256	14403	780887	54.22	0	288	1.21885942923372
211042	5224	13836	2.65	0	43	5224	179702	34.4	0	89	3.34548434569965
211044	5486	26229	4.78	0	72	5486	189705	34.58	0	128	2.50199539122228
211054	5201	19520	3.75	0	67	5201	206443	39.69	0	121	3.05095310717734
211089	9206	46472	5.05	0	106	9206	367703	39.94	0	205	2.63061908536556
211110	7148	61499	8.6	0	185	7148	266607	37.3	0	233	1.76390711111389
211123	10107	81179	8.03	0	159	10107	431980	42.74	0	193	2.05925506070324
211148	11088	12904	1.16	0	35	11088	399984	36.07	0	86	4.60574275822075
211152	5165	95325	18.46	0	167	5165	313908	60.78	0	244	1.36633416743727
211154	23998	115596	4.82	0	120	23998	912196	38.01	0	243	2.62641401919275
211159	6221	37971	6.1	0	100	6221	231807	37.26	0	108	2.25788657205214
211183	7747	100818	13.01	0	189	7747	359182	46.36	0	247	1.48039964984942
211189	5074	24107	4.75	0	85	5074	167780	33.07	0	102	2.44666367253355
211197	9496	82225	8.66	0	104	9496	378901	39.9	0	156	1.85108986194373
211205	5345	76129	14.24	0	105	5345	280249	52.43	0	174	1.5275834451107
211214	5913	33918	5.74	0	110	5913	207546	35.1	0	183	2.25948843407698
211215	5807	24601	4.24	0	69	5807	204941	35.29	0	122	2.70426330577727
211223	5685	65107	11.45	0	69	5685	264333	46.5	0	149	1.6690231634592
211236	9498	63595	6.7	0	140	9498	391997	41.27	0	248	2.27000048322265
211237	7209	8143	1.13	0	16	7209	265540	36.83	0	61	4.6736267650453
211250	10424	74942	7.19	0	52	10424	437902	42.01	0	120	2.19380915560797
211256	5983	9571	1.6	0	24	5983	198320	33.15	0	58	4.02000510567333
211267	8892	196665	22.12	0	179	8892	532037	59.83	0	250	1.082657722981
211304	5200	12846	2.47	0	26	5200	152846	29.39	0	62	3.2198824576274
211319	11243	71441	6.35	0	138	11243	461446	41.04	0	268	2.33934227950827
211320	8308	103211	12.42	0	107	8308	383981	46.22	0	193	1.5429921318079
211335	9748	110379	11.32	0	97	9748	468545	48.07	0	248	1.73340289086676
211339	6157	9434	1.53	0	36	6157	203289	33.02	0	70	4.07887660778135
211348	7804	67110	8.6	0	72	7804	310507	39.79	0	103	1.85713737966502
211354	5460	116588	21.35	0	196	5460	330186	60.47	0	313	1.14912355470445
211360	8217	178531	21.73	0	498	8217	456541	55.56	0	675	1.00149847036086
211372	5687	43191	7.59	0	149	5687	256647	45.13	0	235	2.21905503335777
211374	6265	21431	3.42	0	35	6265	196723	31.4	0	80	2.84583637445384
211375	7176	108864	15.17	0	164	7176	328394	45.76	0	181	1.2400060120921
211387	11699	198138	16.94	0	182	11699	587495	50.22	0	212	1.21496819950005
211399	7674	18147	2.36	0	35	7674	324212	42.25	0	124	3.80923262225581
211402	11005	74656	6.78	0	135	11005	401068	36.44	0	146	2.07330582622645
211410	5415	4569	0.84	0	32	5415	172579	31.87	0	60	4.89280592655984
211428	5400	5643	1.04	0	25	5400	193969	35.92	0	87	4.7572719621608
211430	13563	38444	2.83	0	35	13563	478372	35.27	0	102	3.28670766315512
211450	5386	33300	6.18	0	58	5386	226393	42.03	0	103	2.41288075880835
211454	5822	27065	4.65	0	93	5822	211764	36.37	0	135	2.61458635002097
211500	6783	109727	16.18	0	140	6783	378063	55.74	0	224	1.43164144023458
211559	5803	44724	7.71	0	93	5803	268589	46.28	0	160	2.2327261447532
211568	11892	59717	5.02	0	144	11892	476702	40.09	0	247	2.64462319376075
211571	5959	40836	6.85	0	63	5959	207344	34.8	0	78	1.99205145844895
211591	8431	20591	2.44	0	58	8431	336200	39.88	0	109	3.67785240239606
211623	7821	84196	10.77	0	82	7821	349152	44.64	0	129	1.69845882284573
211627	9361	11182	1.19	0	33	9361	326684	34.9	0	73	4.52133360334982
211637	7398	41373	5.59	0	68	7398	280019	37.85	0	113	2.40651315759065
211640	6277	6605	1.05	0	23	6277	210121	33.47	0	92	4.64154736358115
211676	5945	106229	17.87	0	122	5945	318836	53.63	0	167	1.23264066454286
211704	7637	176799	23.15	0	172	7637	467156	61.17	0	248	1.0489521281509
211731	9969	65895	6.61	0	157	9969	440111	44.15	0	206	2.38683130658888
211761	5420	18638	3.44	0	51	5420	206224	38.05	0	130	3.11455602924956
211768	5973	48498	8.12	0	202	5973	225298	37.72	0	215	1.86291808905067
211784	8266	33869	4.1	0	101	8266	271691	32.87	0	170	2.65021568713561
211788	5176	47389	9.16	0	77	5176	224200	43.32	0	123	1.88875378507213
211805	11041	36055	3.27	0	46	11041	399206	36.16	0	107	3.11417218247785
211851	8553	30972	3.62	0	89	8553	285041	33.33	0	144	2.84989976058779
211852	18000	413685	22.98	0	250	18000	1128747	62.71	0	369	1.09545676715996
211862	11040	17516	1.59	0	42	11040	418974	37.95	0	210	4.22414126057922
211880	5173	91361	17.66	0	161	5173	264429	51.12	0	235	1.18054253885927
211974	5623	35981	6.4	0	75	5623	257705	45.83	0	147	2.4872885210477
211979	8472	27436	3.24	0	55	8472	288250	34.02	0	95	3.03945746833951
212019	5672	61214	10.79	0	64	5672	290943	51.29	0	187	1.89612275205005
212099	6222	40668	6.54	0	105	6222	217617	34.98	0	121	2.06630779398432
212110	5030	20504	4.08	0	69	5030	184680	36.72	0	178	2.81706504700306
213587	10929	41587	3.81	0	64	10929	389828	35.67	0	96	2.87398835853424
213628	5397	12881	2.39	0	30	5397	188709	34.97	0	74	3.51817531827771
213743	9488	72789	7.67	0	118	9488	431943	45.53	0	221	2.21665902207701
213770	11121	31432	2.83	0	63	11121	350027	31.47	0	128	3.12224326602729
213790	5594	49940	8.93	0	61	5594	221071	39.52	0	108	1.7929909120242
213807	11927	12496	1.05	0	24	11927	422019	35.38	0	87	4.72161286058508
213886	5599	25969	4.64	0	51	5599	201515	35.99	0	88	2.6025394373579
213903	7776	27720	3.56	0	58	7776	302910	38.95	0	118	3.09881422754338
213932	10690	39074	3.66	0	92	10690	395273	36.98	0	234	2.9839697166809
213935	12826	54389	4.24	0	47	12826	474130	36.97	0	116	2.77135891918479
213995	10401	183327	17.63	0	470	10401	561915	54.03	0	531	1.262868252868
214000	9977	17518	1.76	0	25	9977	350044	35.09	0	64	3.96455265932562
214027	11257	78367	6.96	0	84	11257	432344	38.41	0	167	2.11146279824308
214028	13948	74505	5.34	0	117	13948	546711	39.2	0	129	2.52308205287576
214037	11693	59633	5.1	0	100	11693	452932	38.74	0	102	2.57239484730514
214070	6737	20467	3.04	0	75	6737	227572	33.78	0	103	3.12116614491855
214101	7723	26192	3.39	0	66	7723	273030	35.35	0	87	3.02949308212116
214116	11617	19992	1.72	0	28	11617	370938	31.93	0	80	3.86157212842874
214136	10129	11534	1.14	0	13	10129	315290	31.13	0	73	4.41833989286518
214144	16876	37433	2.22	0	65	16876	579179	34.32	0	138	3.59755801671019
214149	7325	70016	9.56	0	193	7325	296526	40.48	0	216	1.72926681227431
214186	11335	6410	0.57	0	44	11335	327418	28.89	0	80	5.31060451996062
214192	8855	67188	7.59	0	233	8855	360512	40.71	0	351	2.07035147628529
214193	5466	9034	1.65	0	22	5466	197204	36.08	0	123	4.09780145457031
214217	8632	30939	3.58	0	77	8632	292216	33.85	0	102	2.88826438675885
214259	5269	18050	3.43	0	68	5269	171914	32.63	0	104	2.8970585514798
214260	7095	68104	9.6	0	105	7095	326667	46.04	0	196	1.90892156808446
214275	5762	125621	21.8	0	181	5762	345874	60.03	0	228	1.10849557852336
214280	8545	34907	4.09	0	203	8545	1547963	181.15	0	8968	5.11608019795965
214292	8631	19344	2.24	0	53	8631	316361	36.65	0	89	3.67938260652432
214303	8788	13316	1.52	0	90	8788	293915	33.45	0	160	4.10700302764598
215099	5597	33913	6.06	0	120	5597	204965	36.62	0	203	2.24238213788513
215105	8602	31637	3.68	0	97	8602	360943	41.96	0	275	3.158377052081
215315	5398	89509	16.58	0	91	5398	278437	51.58	0	178	1.28450781185421
215322	5497	28025	5.1	0	71	5497	196173	35.69	0	123	2.45409079475091
215720	5816	4431	0.76	0	12	5816	174542	30.01	0	56	4.95044013571545
215854	5237	60456	11.54	0	56	5237	219764	41.96	0	105	1.50951149949253
215934	8079	25113	3.11	0	46	8079	276535	34.23	0	144	3.10741485243998
215952	8798	154289	17.54	0	348	8798	490881	55.79	0	442	1.31649784916409
215992	7622	70261	9.22	0	90	7622	380828	49.96	0	164	2.08507486673937
215996	9744	49540	5.08	0	94	9744	381172	39.12	0	182	2.59214601374081
218246	7447	37881	5.09	0	70	7447	258367	34.69	0	106	2.41592232477143
218277	5601	65210	11.64	0	115	5601	264055	47.14	0	230	1.66500074590263
218663	10369	102545	9.89	0	217	10369	486209	46.89	0	364	1.89237789852246
219591	6068	48119	7.93	0	167	6068	305902	50.41	0	231	2.31545722886613
219648	5281	49817	9.43	0	123	5281	187657	35.53	0	154	1.56084805821687
219730	16657	217122	13.03	0	265	16657	787557	47.28	0	440	1.50653299717014
219998	9186	58470	6.37	0	128	9186	356415	38.8	0	180	2.25383142037894
223971	7053	97408	13.81	0	95	7053	386267	54.77	0	225	1.63481260633123
224552	6621	27533	4.16	0	103	6621	228101	34.45	0	131	2.69698859501131
225572	5186	11640	2.24	0	22	5186	158428	30.55	0	81	3.41674178820923
225585	5492	5825	1.06	0	21	5492	159092	28.97	0	57	4.41956356026795
225658	5015	96194	19.18	0	112	5015	7014288	1398.66	0	45851	5.83543881563161
225694	5196	2377	0.46	0	6	5196	164632	31.68	0	66	5.75293470958334
225714	6063	14349	2.37	0	67	6063	216546	35.72	0	71	3.56091316178371
225782	5320	84781	15.94	0	176	5320	321346	60.4	0	323	1.56903696578272
225845	5427	26241	4.84	0	70	5427	202797	37.37	0	184	2.5959416566669
225848	7376	76609	10.39	0	91	7376	347352	47.09	0	149	1.82736511395606
225851	10277	86921	8.46	0	126	10277	388442	37.8	0	199	1.80679671154923
225852	9402	165447	17.6	0	181	9402	509303	54.17	0	225	1.26905870750714
225856	5440	69068	12.7	0	79	5440	243421	44.75	0	134	1.4641992309402
225858	6378	11150	1.75	0	38	6378	204262	32.03	0	58	3.8411370165031
225859	6938	28877	4.16	0	55	6938	267045	38.49	0	100	2.85696828323049
225864	14708	34173	2.32	0	97	14708	481842	32.76	0	92	3.46687869207418
225866	7913	20829	2.63	0	52	7913	300838	38.02	0	126	3.500763872917
225874	8458	4280	0.51	0	14	8458	292107	34.54	0	74	5.72876707111818
225876	9335	26561	2.85	0	28	9335	295855	31.69	0	62	3.12213388089088
225890	9319	68051	7.3	0	44	9319	391896	42.05	0	99	2.17327747693587
225894	10351	79946	7.72	0	119	10351	447072	43.19	0	264	2.13116460949969
225900	5935	18794	3.17	0	58	5935	213582	35.99	0	90	3.15218140234607
225901	10360	156059	15.06	0	83	10360	576492	55.65	0	150	1.53279996311814
225902	9611	192244	20	0	191	9611	604041	62.85	0	313	1.29905279020653
225912	6793	13922	2.05	0	36	6793	225486	33.19	0	100	3.6641928601336
225915	8220	22277	2.71	0	35	8220	316063	38.45	0	91	3.47375888705606
225917	6207	43695	7.04	0	52	6207	283325	45.65	0	107	2.34410757179503
225921	8474	42705	5.04	0	60	8474	295672	34.89	0	114	2.4384580042552
225926	5940	1143	0.19	0	2	5940	215566	36.29	0	84	7.2245688735965
225933	6628	60410	9.11	0	146	6628	317256	47.87	0	251	2.04073889247846
225935	5787	20563	3.55	0	39	5787	261999	45.27	0	109	3.31980442241654
225936	10499	93359	8.89	0	84	10499	425627	40.54	0	122	1.83623081019788
225942	5871	13557	2.31	0	35	5871	227867	38.81	0	75	3.71760372193014
225947	7285	46258	6.35	0	67	7285	269490	36.99	0	115	2.18944684902521
225950	8462	113416	13.4	0	122	8462	431544	51	0	220	1.57540429196183
225959	9699	34808	3.59	0	59	9699	398359	41.07	0	120	3.16316924371675
229028	8024	8163	1.02	0	20	8024	284831	35.5	0	272	4.76831801286866
